s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
397.4536210,-42.9221461,-21.2997165,-0.5431081,0.000000,6.0,0.0
399.4436210,-41.2184941,-22.3281472,-0.5431081,0.000000,6.0,0.0
401.4336210,-39.5148420,-23.3565779,-0.5431081,-0.000000,6.0,0.0
403.4236210,-37.8111900,-24.3850086,-0.5431081,-0.000000,6.0,0.0
405.4136210,-36.1075379,-25.4134393,-0.5431081,0.000000,6.0,0.0
407.4036210,-34.4038859,-26.4418700,-0.5431081,-0.000000,6.0,0.0
409.3936210,-32.7002338,-27.4703007,-0.5431081,-0.000000,6.0,0.0
411.3836210,-30.9965818,-28.4987314,-0.5431081,0.000000,6.0,0.0
413.3736210,-29.2929298,-29.5271621,-0.5431081,-0.000000,6.0,0.0
415.3636210,-27.5892777,-30.5555928,-0.5431081,0.000000,6.0,0.0
417.3536210,-25.8856257,-31.5840235,-0.5431081,-0.000000,6.0,0.0
419.3436210,-24.1819736,-32.6124542,-0.5431081,0.000000,6.0,0.0
421.3336210,-22.4783216,-33.6408849,-0.5431081,0.000000,6.0,0.0
423.3236210,-20.7746695,-34.6693156,-0.5431081,-0.000000,6.0,0.0
425.3136210,-19.0710175,-35.6977463,-0.5431081,-0.000000,6.0,0.0
427.3036210,-17.3673654,-36.7261770,-0.5431081,0.000000,6.0,0.0
429.2936210,-15.6637134,-37.7546077,-0.5431081,0.000000,6.0,0.0
431.2836210,-13.9600613,-38.7830384,-0.5430203,0.000175,6.0,0.0
