s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
626.9589830,39.7401494,64.9346082,3.0566261,0.0083402,11.2312796,5.2211615
628.9556677,39.5631383,62.9359494,3.0385029,-0.0261063,12.1240120,-1.6348742
630.9523523,39.2780347,60.9378322,2.9520700,-0.0503458,11.8517092,-4.7772641
632.9490370,38.8096581,59.0165912,2.8529176,-0.0502192,11.0175147,-0.0756771
634.9457216,38.1210115,57.1501670,2.7056098,-0.0991052,11.0037914,-0.0756771
636.9424063,37.1064734,55.4559947,2.5025743,-0.0911921,10.9900508,0.9102234
638.9390910,35.7752530,53.9506646,2.3377326,-0.0721512,11.1541954,2.9454741
640.9357756,34.2621342,52.6543931,2.2342135,-0.0313800,11.6695519,5.2148885
642.9324603,32.6805424,51.4659022,2.2068315,0.0013799,12.5301005,-3.7223075
644.9291449,31.0780605,50.2570342,2.2361254,0.0290949,11.9222007,-4.3034415
646.9258296,29.5601415,48.9638008,2.3277390,0.0622203,11.1782663,-4.2370493
648.9225143,28.1788037,47.4596844,2.4719000,0.0724819,10.3939182,-1.9904674
650.9191989,27.0788447,45.8250049,2.6364106,0.1006355,10.0042423,-0.4475294
652.9158836,26.2833869,43.9735893,2.8279256,0.0788478,9.9145203,-0.2987271
654.9125682,25.8214594,42.0749466,2.9961654,0.1211265,9.8541761,-0.0605394
656.9092529,25.7984449,40.1088842,-3.0189438,0.1238863,9.8419017,-0.0605394
658.9059376,26.2728953,38.1389371,-2.8005286,0.0966852,9.8296121,2.5977598
660.9026222,27.0912409,36.3410069,-2.6371928,0.0699898,10.3438430,4.4445609
662.8993069,28.1727654,34.6444548,-2.5190183,0.0459115,11.1688791,5.2220351
664.8959915,29.4004121,33.0647809,-2.4502440,0.0236495,12.0663738,-4.6231182
666.8926762,30.7083228,31.5207022,-2.4420124,-0.0187026,11.2754404,-5.4764548
668.8893608,31.9349577,29.9521029,-2.5291398,-0.0625970,10.2599245,-4.0709666
670.8860455,32.9516016,28.2621380,-2.6798944,-0.0897061,9.4344675,-0.0554922
672.8827302,33.6434540,26.4002516,-2.9071444,-0.1351540,9.4227160,-0.0554922
674.8794148,33.8352623,24.4234092,3.1042077,-0.1300684,9.4109498,0.4250148
676.8760995,33.4964627,22.4473282,2.8368710,-0.1315454,9.5006956,0.0698768
678.8727841,32.6733362,20.6343616,2.6034419,-0.1032279,9.5153697,2.5969268
680.8694688,31.4964383,19.0433205,2.4082947,-0.0937640,10.0455338,2.4749443
682.8661535,30.0448389,17.6910272,2.2376114,-0.0817975,10.5259734,2.8679068
684.8628381,28.3642748,16.5794078,2.0724303,-0.0826986,11.0566146,1.8137921
686.8595228,26.5542414,15.7677446,1.9138653,-0.0780674,11.3794494,1.8099696
688.8562074,24.6166517,15.2423757,1.7585461,-0.0735542,11.6927219,1.8582322
690.8528921,22.6337969,15.0084824,1.6204882,-0.0657196,12.0058466,2.4370649
692.8495768,20.6320167,15.0367367,1.4954332,-0.0583540,12.4045335,2.9247573
694.8462614,18.6592731,15.2956845,1.3877050,-0.0512936,12.8667047,3.4047699
696.8429461,16.7184010,15.7574919,1.2874739,-0.0489704,13.3846402,3.1150480
698.8396307,14.8336067,16.4064388,1.1910427,-0.0483511,13.8415364,2.6167616
700.8363154,13.0177770,17.2350070,1.0942856,-0.0488035,14.2140010,2.0135789
702.8330001,11.2920753,18.2364971,0.9949820,-0.0507583,14.4940950,1.2054605
704.8296847,9.6762370,19.4074323,0.8919834,-0.0522414,14.6592168,0.6393947
706.8263694,8.1894594,20.7421840,0.7859337,-0.0533510,14.7460496,0.2631465
708.8230540,6.8515979,22.2255994,0.6828234,-0.0501938,14.7816379,0.8962532
710.8197387,5.6670004,23.8391786,0.5847325,-0.0472484,14.9022109,1.3684625
712.8164234,4.6463083,25.5465549,0.4938574,-0.0442799,15.0844511,1.7823112
714.8131080,3.7720302,27.3531152,0.4088706,-0.0404499,15.3185539,2.3614529
716.8097927,3.0514946,29.2124792,0.3317581,-0.0366369,15.6233238,2.9048131
718.8064773,2.4698457,31.1115413,0.2644798,-0.0327142,15.9902544,1.4046633
720.8031620,2.0192553,33.0532250,0.1879993,-0.0434144,16.1647016,-0.1629044
722.7998466,1.7357516,35.0215183,0.0974755,-0.0460393,16.1445669,-0.1629044
724.7965313,1.6334420,37.0209387,0.0048590,-0.0450078,16.1244070,0.1356196
726.7932160,1.7092700,39.0164288,-0.0788537,-0.0390929,16.1411920,1.6519797
728.7899006,1.9399865,41.0013117,-0.1499163,-0.0314991,16.3442664,3.4185386
730.7865853,2.2959465,42.9697917,-0.2053479,-0.0237187,16.7566862,5.1245084
732.7832699,2.7436666,44.9159578,-0.2439820,-0.0149812,17.3565719,5.1117184
734.7799546,3.2500184,46.8483114,-0.2661083,-0.0073984,17.9349816,5.0989603
736.7766393,3.7833065,48.7679182,-0.2733729,-0.0000353,18.4939341,-9.5130755
738.7733239,4.3180322,50.6913969,-0.2666908,0.0066946,17.4366388,-8.2809683
740.7700086,4.8255086,52.6177026,-0.2458982,0.0143500,16.4610877,-6.5520279
742.7666932,5.2786409,54.5613221,-0.2094676,0.0228795,15.6461734,-4.7263775
744.7633779,5.6424123,56.5252948,-0.1535115,0.0328193,15.0309205,-3.7790960
746.7600626,5.8780013,58.5070243,-0.0809948,0.0396167,14.5202357,-2.9210117
748.7567472,5.9555065,60.5118156,0.0061971,0.0462085,14.1128511,-2.7724966
750.7534319,5.8491209,62.5092768,0.1013752,0.0496811,13.7149905,-2.7369466
752.7501165,5.5424198,64.4992597,0.2049909,0.0518838,13.3105719,-2.8677276
754.7468012,5.0386999,66.4148295,0.3102697,0.0542375,12.8732059,-2.6962870
756.7434859,4.3307927,68.2781638,0.4138106,0.0480350,12.4479782,-2.3384915
758.7401705,3.4486124,70.0380281,0.5233052,0.0669753,12.0670502,-1.9266238
760.7368552,2.3373274,71.6865724,0.6647261,0.0736628,11.7439337,-0.0859854
762.7335398,0.9720059,73.1734775,0.8254529,0.0872241,11.7293055,-0.0859854
764.7302245,-0.5983684,74.4088541,0.9744513,0.0625947,11.7146591,3.3241503
766.7269092,-2.3142868,75.4357785,1.0851576,0.0523419,12.2681619,4.0280655
768.7235938,-4.1192134,76.2742195,1.1848691,0.0468771,12.9071046,1.7947557
770.7202785,-5.9954067,76.9264371,1.2934931,0.0634206,13.1818236,-0.1083299
772.7169631,-7.9442489,77.3406936,1.4313060,0.0692330,13.1654043,-0.1083299
774.7136478,-9.9417849,77.4848046,1.5645470,0.0641378,13.1489646,0.8028193
776.7103324,-11.9356681,77.3726718,1.6878987,0.0599202,13.2703136,-1.0697261
778.7070171,-13.9109907,77.0190768,1.8079243,0.0591260,13.1083718,-1.7735913
780.7037018,-15.8241439,76.4366674,1.9243624,0.0581719,12.8353733,-2.2114374
782.7003864,-17.6682785,75.6304976,2.0401286,0.0548129,12.4866217,-3.2676168
784.6970711,-19.3807058,74.6468338,2.1428855,0.0525727,11.9526951,-4.5686721
786.6937557,-20.9909869,73.4778375,2.2570473,0.0598797,11.1634459,-1.8159505
788.6904404,-22.4402193,72.1227170,2.3984422,0.0873932,10.8337788,-0.2227320
790.6871251,-23.6418970,70.5302383,2.5968039,0.1017336,10.7926509,-0.0726196
792.6838097,-24.4994308,68.7235171,2.8007994,0.1032779,10.7792076,-0.0726196
794.6804944,-24.9786575,66.7818061,2.9947367,0.0922288,10.7657475,1.2381179
796.6771790,-25.0947129,64.7997782,-3.1197738,0.0685631,10.9929787,3.6389288
798.6738637,-24.9449662,62.8184141,-3.0252301,0.0361195,11.6351695,5.2153893
800.6705484,-24.6347051,60.8495193,-2.9419585,0.0463475,12.4981656,4.6627045
802.6672330,-24.1447698,58.9076620,-2.8464172,0.0489701,13.2221044,2.5947412
804.6639177,-23.4619296,57.0199440,-2.7402842,0.0523610,13.6082991,-1.2526978
806.6606023,-22.6012974,55.2207728,-2.6583703,0.0289351,13.4232380,-6.4099466
808.6572870,-21.6413108,53.4698040,-2.6348556,-0.0088033,12.4332633,-5.2058714
810.6539717,-20.7164104,51.7091293,-2.6952841,-0.0514044,11.5670683,-1.6717850
812.6506563,-19.9727807,49.8666953,-2.8308767,-0.0818721,11.2747955,-1.0408191
814.6473410,-19.5207380,47.9170135,-2.9924568,-0.0739343,11.0889422,-2.7406675
816.6440256,-19.3694065,45.9123713,-3.1413172,-0.0758156,10.5839568,-2.7265834
818.6407103,-19.5153264,43.9040532,3.0001344,-0.0643114,10.0564351,-3.3767776
820.6373950,-19.9251491,41.9532615,2.8562128,-0.0990106,9.3620065,-0.0546431
822.6340796,-20.6971525,40.1486037,2.6028088,-0.1372543,9.3503453,-0.0546431
824.6307643,-21.9216161,38.5752732,2.3713519,-0.0964905,9.3386694,3.5304883
826.6274489,-23.4146747,37.2886873,2.1984405,-0.0774351,10.0652516,4.0917825
828.6241336,-25.0987170,36.2309934,2.0776130,-0.0398719,10.8466257,5.2264692
830.6208182,-26.8982702,35.2973595,2.0321293,-0.0069457,11.7694737,-3.0855682
832.6175029,-28.6864789,34.3930176,2.0597813,0.0349004,11.2338194,-5.0476127
834.6141876,-30.4148407,33.3597778,2.1703242,0.0661878,10.2976558,-4.5273212
836.6108722,-31.9613967,32.1341800,2.3178685,0.0855781,9.3788299,-0.9464125
838.6075569,-33.2785260,30.6376187,2.5380094,0.1319292,9.1751335,-0.5718552
840.6042415,-34.1766785,28.8618807,2.8067066,0.1314417,9.0498313,-0.0510597
842.6009262,-34.5654840,26.9058693,3.0933842,0.1468868,9.0385589,-0.0510597
844.5976109,-34.4232143,24.9227830,-2.9796741,0.0591948,9.0272723,5.2490677
846.5942955,-33.9957191,23.0125177,-2.8510744,0.0824308,10.1219125,3.4906716
848.5909802,-33.2670659,21.1552447,-2.6878599,0.0752989,10.7885427,3.1630104
850.5876648,-32.2406904,19.4057770,-2.5311378,0.0843093,11.3588609,1.0414556
